file,host,port,proto,state,service
reporte6.txt,98.114.79.69.dsl.intelnet.net.gt (69.79.114.98),20548,tcp,filtered,unknown
reporte6.txt,98.114.79.69.dsl.intelnet.net.gt (69.79.114.98),28784,tcp,filtered,unknown
reporte6.txt,98.114.79.69.dsl.intelnet.net.gt (69.79.114.98),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,98.114.79.69.dsl.intelnet.net.gt (69.79.114.98),57176,tcp,filtered,unknown
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),102,tcp,filtered,iso-tsap
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),445,tcp,filtered,microsoft-ds
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),502,tcp,filtered,mbap
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),1433,tcp,filtered,ms-sql-s
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),2004,tcp,filtered,mailbox
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),3306,tcp,filtered,mysql
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),20548,tcp,filtered,unknown
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),28784,tcp,filtered,unknown
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,99.114.79.69.dsl.intelnet.net.gt (69.79.114.99),57176,tcp,filtered,unknown
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),102,tcp,filtered,iso-tsap
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),445,tcp,filtered,microsoft-ds
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),502,tcp,filtered,mbap
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),1433,tcp,filtered,ms-sql-s
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),2004,tcp,filtered,mailbox
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),3306,tcp,filtered,mysql
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),20548,tcp,filtered,unknown
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),28784,tcp,filtered,unknown
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,100.114.79.69.dsl.intelnet.net.gt (69.79.114.100),57176,tcp,filtered,unknown
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),102,tcp,filtered,iso-tsap
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),445,tcp,filtered,microsoft-ds
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),502,tcp,filtered,mbap
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),1433,tcp,filtered,ms-sql-s
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),2004,tcp,filtered,mailbox
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),3306,tcp,filtered,mysql
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),20548,tcp,filtered,unknown
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),28784,tcp,filtered,unknown
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,101.114.79.69.dsl.intelnet.net.gt (69.79.114.101),57176,tcp,filtered,unknown
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),102,tcp,filtered,iso-tsap
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),445,tcp,filtered,microsoft-ds
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),502,tcp,filtered,mbap
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),1433,tcp,filtered,ms-sql-s
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),2004,tcp,filtered,mailbox
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),3306,tcp,filtered,mysql
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),20548,tcp,filtered,unknown
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),28784,tcp,filtered,unknown
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,102.114.79.69.dsl.intelnet.net.gt (69.79.114.102),57176,tcp,filtered,unknown
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),102,tcp,filtered,iso-tsap
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),445,tcp,filtered,microsoft-ds
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),502,tcp,filtered,mbap
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),1433,tcp,filtered,ms-sql-s
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),2004,tcp,filtered,mailbox
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),3306,tcp,filtered,mysql
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),20548,tcp,filtered,unknown
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),28784,tcp,filtered,unknown
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,103.114.79.69.dsl.intelnet.net.gt (69.79.114.103),57176,tcp,filtered,unknown
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),102,tcp,filtered,iso-tsap
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),445,tcp,filtered,microsoft-ds
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),502,tcp,filtered,mbap
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),1433,tcp,filtered,ms-sql-s
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),2004,tcp,filtered,mailbox
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),3306,tcp,filtered,mysql
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),20548,tcp,filtered,unknown
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),28784,tcp,filtered,unknown
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,104.114.79.69.dsl.intelnet.net.gt (69.79.114.104),57176,tcp,filtered,unknown
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),102,tcp,filtered,iso-tsap
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),445,tcp,filtered,microsoft-ds
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),502,tcp,filtered,mbap
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),1433,tcp,filtered,ms-sql-s
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),2004,tcp,filtered,mailbox
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),3306,tcp,filtered,mysql
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),20548,tcp,filtered,unknown
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),28784,tcp,filtered,unknown
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,105.114.79.69.dsl.intelnet.net.gt (69.79.114.105),57176,tcp,filtered,unknown
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),102,tcp,filtered,iso-tsap
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),445,tcp,filtered,microsoft-ds
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),502,tcp,filtered,mbap
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),1433,tcp,filtered,ms-sql-s
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),2004,tcp,filtered,mailbox
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),3306,tcp,filtered,mysql
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),20548,tcp,filtered,unknown
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),28784,tcp,filtered,unknown
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,106.114.79.69.dsl.intelnet.net.gt (69.79.114.106),57176,tcp,filtered,unknown
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),102,tcp,filtered,iso-tsap
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),445,tcp,filtered,microsoft-ds
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),502,tcp,filtered,mbap
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),1433,tcp,filtered,ms-sql-s
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),2004,tcp,filtered,mailbox
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),3306,tcp,filtered,mysql
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),20548,tcp,filtered,unknown
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),28784,tcp,filtered,unknown
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,107.114.79.69.dsl.intelnet.net.gt (69.79.114.107),57176,tcp,filtered,unknown
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),102,tcp,filtered,iso-tsap
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),445,tcp,filtered,microsoft-ds
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),502,tcp,filtered,mbap
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),1433,tcp,filtered,ms-sql-s
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),2004,tcp,filtered,mailbox
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),3306,tcp,filtered,mysql
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),20548,tcp,filtered,unknown
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),28784,tcp,filtered,unknown
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,108.114.79.69.dsl.intelnet.net.gt (69.79.114.108),57176,tcp,filtered,unknown
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),102,tcp,filtered,iso-tsap
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),445,tcp,filtered,microsoft-ds
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),502,tcp,filtered,mbap
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),1433,tcp,filtered,ms-sql-s
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),2004,tcp,filtered,mailbox
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),3306,tcp,filtered,mysql
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),20548,tcp,filtered,unknown
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),28784,tcp,filtered,unknown
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,109.114.79.69.dsl.intelnet.net.gt (69.79.114.109),57176,tcp,filtered,unknown
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),102,tcp,filtered,iso-tsap
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),445,tcp,filtered,microsoft-ds
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),502,tcp,filtered,mbap
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),1433,tcp,filtered,ms-sql-s
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),2004,tcp,filtered,mailbox
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),3306,tcp,filtered,mysql
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),20548,tcp,filtered,unknown
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),28784,tcp,filtered,unknown
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,110.114.79.69.dsl.intelnet.net.gt (69.79.114.110),57176,tcp,filtered,unknown
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),102,tcp,filtered,iso-tsap
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),445,tcp,filtered,microsoft-ds
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),502,tcp,filtered,mbap
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),1433,tcp,filtered,ms-sql-s
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),2004,tcp,filtered,mailbox
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),3306,tcp,filtered,mysql
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),20548,tcp,filtered,unknown
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),28784,tcp,filtered,unknown
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,111.114.79.69.dsl.intelnet.net.gt (69.79.114.111),57176,tcp,filtered,unknown
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),102,tcp,filtered,iso-tsap
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),445,tcp,filtered,microsoft-ds
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),502,tcp,filtered,mbap
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),1433,tcp,filtered,ms-sql-s
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),2004,tcp,filtered,mailbox
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),3306,tcp,filtered,mysql
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),20548,tcp,filtered,unknown
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),28784,tcp,filtered,unknown
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,112.114.79.69.dsl.intelnet.net.gt (69.79.114.112),57176,tcp,filtered,unknown
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),102,tcp,filtered,iso-tsap
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),445,tcp,filtered,microsoft-ds
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),502,tcp,filtered,mbap
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),1433,tcp,filtered,ms-sql-s
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),2004,tcp,filtered,mailbox
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),3306,tcp,filtered,mysql
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),20548,tcp,filtered,unknown
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),28784,tcp,filtered,unknown
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,113.114.79.69.dsl.intelnet.net.gt (69.79.114.113),57176,tcp,filtered,unknown
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),102,tcp,filtered,iso-tsap
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),445,tcp,filtered,microsoft-ds
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),502,tcp,filtered,mbap
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),1433,tcp,filtered,ms-sql-s
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),2004,tcp,filtered,mailbox
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),3306,tcp,filtered,mysql
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),20548,tcp,filtered,unknown
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),28784,tcp,filtered,unknown
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,114.114.79.69.dsl.intelnet.net.gt (69.79.114.114),57176,tcp,filtered,unknown
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),102,tcp,filtered,iso-tsap
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),445,tcp,filtered,microsoft-ds
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),502,tcp,filtered,mbap
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),1433,tcp,filtered,ms-sql-s
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),2004,tcp,filtered,mailbox
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),3306,tcp,filtered,mysql
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),20548,tcp,filtered,unknown
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),28784,tcp,filtered,unknown
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,115.114.79.69.dsl.intelnet.net.gt (69.79.114.115),57176,tcp,filtered,unknown
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),102,tcp,filtered,iso-tsap
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),445,tcp,filtered,microsoft-ds
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),502,tcp,filtered,mbap
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),1433,tcp,filtered,ms-sql-s
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),2004,tcp,filtered,mailbox
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),3306,tcp,filtered,mysql
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),20548,tcp,filtered,unknown
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),28784,tcp,filtered,unknown
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,116.114.79.69.dsl.intelnet.net.gt (69.79.114.116),57176,tcp,filtered,unknown
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),102,tcp,filtered,iso-tsap
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),445,tcp,filtered,microsoft-ds
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),502,tcp,filtered,mbap
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),1433,tcp,filtered,ms-sql-s
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),2004,tcp,filtered,mailbox
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),3306,tcp,filtered,mysql
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),20548,tcp,filtered,unknown
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),28784,tcp,filtered,unknown
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,117.114.79.69.dsl.intelnet.net.gt (69.79.114.117),57176,tcp,filtered,unknown
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),102,tcp,filtered,iso-tsap
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),445,tcp,filtered,microsoft-ds
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),502,tcp,filtered,mbap
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),1433,tcp,filtered,ms-sql-s
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),2004,tcp,filtered,mailbox
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),3306,tcp,filtered,mysql
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),20548,tcp,filtered,unknown
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),28784,tcp,filtered,unknown
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),44818,tcp,filtered,EtherNetIP-2
reporte6.txt,118.114.79.69.dsl.intelnet.net.gt (69.79.114.118),57176,tcp,filtered,unknown
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),102,tcp,filtered,iso-tsap
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),445,tcp,filtered,microsoft-ds
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),502,tcp,filtered,mbap
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),1433,tcp,filtered,ms-sql-s
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),2004,tcp,filtered,mailbox
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),2222,tcp,filtered,EtherNetIP-1
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),3306,tcp,filtered,mysql
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),9600,tcp,filtered,micromuse-ncpw
reporte6.txt,119.114.79.69.dsl.intelnet.net.gt (69.79.114.119),20548,tcp,filtered,unknown
